date,entity_id,brand,category,marker_type,marker_label,shift_strength,price_index,demand_index,sentiment_index,search_index,ad_index,event_severity_score,combined_marker_severity,event_explanation,narrative
2025-01-10,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,-0.12014285714285222,105.01,15.094999999999999,0.463,2.0,1.0,1.2966863959191277,1.5509437265061545,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-02-28,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0.40862857142857223,109.31,25.43,0.359,26.8,19.9,1.3689169160037735,1.3689169160037735,ad surge + demand jump,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-01,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0.28517142857143085,109.42,26.66,0.376,28.4,24.6,1.5726356603640994,1.5726356603640994,ad surge + demand jump,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-02,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0.24908571428570525,109.22,24.294999999999998,0.385,25.4,15.6,1.0595466173040542,1.0595466173040542,demand jump,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-03,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0.27202857142857084,109.18,25.185000000000002,0.389,25.4,23.6,1.3868990503974379,1.3868990503974379,ad surge + demand jump,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-01,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.0,83.94,45.66,0.661,54.7,45.4,1.0800368442440902,1.0800368442440902,sentiment dip + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-15,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.9279142857142872,84.28,65.885,0.736,100.0,70.1,1.1001948753946809,1.1001948753946809,ad surge + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-02-17,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,-0.05492857142856877,84.17,71.43,0.929,100.0,71.9,1.3601703112313064,1.6359767509492769,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-02-19,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.04051428571428062,84.35,72.345,0.95,100.0,70.5,1.459434356720953,1.459434356720953,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-25,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.5280000000000058,76.86,52.849999999999994,0.815,63.8,45.9,1.3747248581370914,1.3747248581370914,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-26,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.435842857142859,77.55,51.83,0.825,57.4,45.1,1.3045973194636498,1.6142192711248033,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-27,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.28891428571429856,77.1,48.644999999999996,0.802,56.9,44.8,1.58679193429761,1.9979891017681353,high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-28,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.172071428571428,76.91,50.074999999999996,0.791,55.7,43.5,1.5978352307606893,1.5978352307606893,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-29,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.0810857142857131,77.14,50.525,0.798,58.0,45.3,1.493122614563302,1.493122614563302,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-30,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,-0.010457142857141832,77.13,52.28,0.788,62.5,45.7,1.4296050534060227,1.7384820060907158,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-31,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,-0.08305714285714316,77.15,53.99999999999999,0.793,66.6,46.7,1.3159723925690883,1.7468047309550438,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-16,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.8637285714285738,28.63,17.865000000000002,0.531,2.0,6.4,1.3196797011930363,1.3196797011930363,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-21,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.11939999999999884,30.89,27.119999999999997,0.516,21.6,24.6,0.9401844032065838,1.7681749289453357,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-22,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.24245714285714115,30.99,29.315,0.519,28.3,21.1,1.0974515331345045,1.4387708741317111,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-23,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.3350714285714318,31.08,33.870000000000005,0.534,38.6,28.4,1.8110238344710816,1.8110238344710816,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-24,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.455457142857135,30.94,30.91,0.526,29.7,30.1,1.482280714313771,1.482280714313771,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-25,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.5280000000000058,30.9,32.86,0.542,35.0,26.2,1.7001887323561675,1.7001887323561675,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-26,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.435842857142859,30.96,35.105,0.557,40.5,28.9,2.123327321627254,2.123327321627254,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-27,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.28891428571429856,30.68,33.32,0.55,35.3,27.5,1.762790180370312,1.762790180370312,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-28,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.172071428571428,30.76,30.975,0.545,31.3,25.3,1.514908800439073,1.6695144129324717,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-29,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0.0810857142857131,30.91,27.0,0.542,22.8,20.0,1.1260414599674702,1.8320565910696618,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-30,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,-0.010457142857141832,31.15,25.47,0.56,17.8,17.6,1.4919678137277252,1.4919678137277252,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-31,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,-0.08305714285714316,31.07,27.53,0.569,20.9,23.2,1.6104867851100058,1.6104867851100058,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-01,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.0,165.49,42.06999999999999,0.783,46.2,35.9,2.264301051097074,2.264301051097074,price spike + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-02,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.0,164.92,40.045,0.791,40.6,31.2,1.9618486706044533,1.9618486706044533,price spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-03,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.0,164.36,42.22,0.786,45.1,35.3,2.2084421739715556,2.2084421739715556,price spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-04,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.0,164.94,38.44,0.764,41.9,24.9,1.7278218786153865,1.7278218786153865,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-05,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.0,164.23,39.745,0.772,39.8,34.1,1.911891004313159,1.911891004313159,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-06,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.0,157.5,40.25,0.762,41.9,34.7,1.5651022311502174,1.5651022311502174,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-18,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0.553528571428572,143.25,27.035,0.735,14.7,9.1,1.5266284209079086,2.213800444569079,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-21,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,-0.5173857142857159,142.32,28.409999999999997,0.738,15.8,14.6,1.3306857293971324,1.3306857293971324,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-22,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,-0.8577857142857113,142.97,28.78,0.738,16.8,15.6,1.23706476624063,1.23706476624063,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-23,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,-0.9442428571428607,143.81,27.985,0.72,14.5,11.4,1.3102349411166494,1.3102349411166494,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-10,501,PowerTech,power_banks,stat_event,Statistical anomaly detected,-0.12014285714285222,41.87,64.91000000000001,0.63,100.0,70.4,1.0078906020398644,1.1114033099706477,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-24,501,PowerTech,power_banks,stat_event,Statistical anomaly detected,-1.1125857142857214,41.23,35.545,0.635,34.1,28.9,1.2035266789125783,1.7832551618500836,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-25,501,PowerTech,power_banks,stat_event,Statistical anomaly detected,-1.1234428571428552,43.77,38.684999999999995,0.652,38.4,32.3,0.965706957142593,0.965706957142593,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-26,501,PowerTech,power_banks,stat_event,Statistical anomaly detected,-1.0375285714285738,45.1,34.79,0.657,34.1,24.2,1.189600190753203,1.189600190753203,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-28,501,PowerTech,power_banks,stat_event,Statistical anomaly detected,-0.6574285714285679,45.58,38.96,0.665,38.6,31.7,0.9152062356962758,0.9152062356962758,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-02-04,501,PowerTech,power_banks,stat_event,Statistical anomaly detected,-0.16895714285714547,45.32,38.58,0.652,41.0,32.0,0.9440158493325648,0.9440158493325648,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-02,501,ProAudio,earbuds,top_peak,Top peak above trend,1.037482313246798,73.42,70.29333454840814,0.7090529422410522,100.0,59.18,1.170132867542716,1.714255332935596,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-04-10,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,3.0771471168743787,89.99,61.81631013911852,0.7712782378836968,81.23301957951162,49.65,1.2031772726551206,1.2031772726551206,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-11,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,2.4857669695719196,89.99,64.30368612299854,0.8859473068440445,85.78881202361454,56.36,1.5865009474523875,1.5865009474523875,sentiment spike + price spike + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-12,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,1.6548822643624348,89.99,63.35810696607112,0.7878224613308434,81.77395361137039,54.58,1.3421047907122596,1.3421047907122596,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-13,501,ProAudio,earbuds,top_peak,Top peak above trend,0.6664044690518267,73.07,70.31375455126745,0.79365030341783,100.0,56.06,1.2710832915540846,1.906654947781066,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-04-23,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,-0.8995445605321208,76.62,60.13402243375208,0.8770021102662993,92.0828307993074,0.0,1.8277232159524825,1.8277232159524825,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-26,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0.00037059528892768867,76.51,69.90204309269447,0.8970102059804259,94.50825715139456,57.46,1.5424852328982361,1.5424852328982361,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-27,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0.37949320286462296,73.85,63.19483040770032,0.9327414516673982,80.13059609339814,47.72,1.2702292125234973,1.2702292125234973,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-01,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,1.0749604845542393,76.83,66.65576667416484,0.9086213404037626,89.2441330517383,46.94,1.4056862587364607,1.4056862587364607,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-04,501,ProAudio,earbuds,top_peak,Top peak above trend,1.2906391232710988,71.64,70.88901874805558,0.7726320097420839,99.28011029121232,67.01,1.4048968961065365,1.5794976882963243,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-05-06,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0.9824356753338108,77.16,74.03075142269705,0.788580626391539,99.06621903661316,78.52576909339574,1.8340106612196658,1.8340106612196658,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-07,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0.8007993886486773,74.83,72.62733048857922,0.7626344331552896,99.50125075357056,69.08250818333451,1.5377841170890219,1.5377841170890219,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-08,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0.5973525344555952,74.25,74.38465634132706,0.9076426665077756,99.61421022031834,67.7002851106601,1.8321795845534283,1.8321795845534283,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-09,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0.028719281167305155,74.28,30.794043796753737,0.8188791764348389,0.0,55.07237433487436,1.4738698353819748,2.209686035936172,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-12,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,-0.6614340059424819,0.0,29.96041966001735,0.8178946440011569,0.0,51.28,2.0764498698724903,2.0764498698724903,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-28,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,1.0584007072530923,76.27,28.679099350906377,0.7632732900604252,0.0,48.2,1.4322947038161238,2.191809631131994,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-05,501,ProAudio,earbuds,top_peak,Top peak above trend,0.2151432176205006,76.45,70.82022787813361,0.840256967157384,98.31218190989524,57.12,1.4580719681507106,1.6815698094870486,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-06-10,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,-1.0930223041611526,74.39,71.5694188313398,0.7580041109098602,100.0,72.99571445127934,1.552219727724582,1.552219727724582,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-13,501,ProAudio,earbuds,bottom_peak,Bottom dip below trend,-0.8617536613873042,72.83,31.436177591721584,0.7807004587311411,3.988625083381321,55.53101287714004,1.3611740516543542,2.2179494853899797,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-17,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0.10229669648336426,72.0,29.9525847289176,0.7768996570688056,1.3062750605953497,52.91,1.341371143787891,1.4991072503236451,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-27,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0.5559911302580147,74.02,31.143638593967296,0.7166759062644864,0.0,69.29,1.5027447251679846,2.2276129350103124,ad surge,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-28,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,-0.048525755112066804,75.77,66.51535414178147,0.8937120168756444,87.66478253899089,51.18,1.309409246334927,1.309409246334927,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-25,502,SlimPower,power_banks,stat_event,Statistical anomaly detected,0.5280000000000058,18.29,21.655,0.719,2.5,5.7,1.2478943700715068,1.7273050263332688,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-26,502,SlimPower,power_banks,stat_event,Statistical anomaly detected,0.435842857142859,18.16,22.455000000000002,0.712,4.2,6.7,1.1914820044232513,1.1914820044232513,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-01,502,DealTech,earbuds,top_peak,Top peak above trend,0.4390980576212371,19.38,38.66959224483222,0.5752085595013694,41.639215807022026,30.94,0.6230652961897831,2.0848285344477517,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-04-03,502,DealTech,earbuds,top_peak,Top peak above trend,1.7700672206695884,19.65,47.156433313813,0.5684367091200292,59.68890958699545,39.82,1.2342486761672702,1.7812345078288454,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-04-19,502,DealTech,earbuds,stat_event,Statistical anomaly detected,-1.469978813777935,19.37,48.5681531654884,0.646798184559128,60.28844510775148,45.72,1.353699832322429,1.38189953654902,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-21,502,DealTech,earbuds,stat_event,Statistical anomaly detected,-1.4685686739898287,0.0,24.024980907140787,0.5717797387672146,2.5254601695483583,38.09,2.222532007525018,2.222532007525018,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-22,502,DealTech,earbuds,stat_event,Statistical anomaly detected,-1.2994321827318558,19.35,47.90908851862632,0.5474126454771368,63.71706212024155,45.19,1.3781504389324684,1.3781504389324684,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-29,502,DealTech,earbuds,top_peak,Top peak above trend,0.9368803466388869,19.55,44.433972881940036,0.569300554125104,58.60055329205467,40.22,1.0925793139781996,1.6518392460405968,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-05-06,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0.9824356753338108,23.90479902047253,46.76534211723989,0.6822422779041176,51.67265972013435,38.1,1.9995854694602926,1.9995854694602926,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-07,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0.8007993886486773,22.41416474241141,46.44187549477326,0.5888886885715383,58.51841793918932,35.94,1.5171840556165679,1.5171840556165679,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-09,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0.028719281167305155,22.019292250201843,49.49737918696398,0.6284707487107725,65.05899986569935,42.96,1.7210293481097867,1.7210293481097867,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-10,502,DealTech,earbuds,bottom_peak,Bottom dip below trend,-0.25561825998428134,19.91906324189957,32.04143939187175,0.6707858819880904,22.9177804003176,29.41,0.5203578550494135,1.7301292076141706,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-05-18,502,DealTech,earbuds,stat_event,Statistical anomaly detected,-0.7345015178637908,20.26,48.86087743528297,0.6295706303535331,67.36079954398406,45.25,1.446338716246237,1.75187146547912,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-31,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0.8424624123219928,18.9,51.52185876919823,0.586684043418704,69.18284573796156,42.95,1.3085622529800212,1.8175714827461498,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-11,502,DealTech,earbuds,bottom_peak,Bottom dip below trend,-1.296212926832922,19.98,28.841979294199582,0.5416324753712599,23.2557388101034,23.72,0.652437053593515,1.5134965234394215,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-14,502,DealTech,earbuds,stat_event,Statistical anomaly detected,-0.8429016137950143,19.51,47.458403682306496,0.5744156901149202,63.76261936094807,43.04,1.257500850264451,1.2751416550283692,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-20,502,DealTech,earbuds,bottom_peak,Bottom dip below trend,1.0416228749334877,19.0,25.766283190535738,0.5154801156242784,17.704735746357894,19.93,0.7881012279144625,2.065226362097626,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-22,502,DealTech,earbuds,stat_event,Statistical anomaly detected,1.3385032036506601,0.0,23.269398232863978,0.5753419995949937,0.7431959580864272,36.82,2.2259747779245584,2.2259747779245584,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-05,503,LuxAudio,earbuds,top_peak,Top peak above trend,3.258817261404957,135.43,56.27840783562062,0.8032547697743542,70.8322575211201,47.53,0.4278009267597664,1.612711587418216,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-04-11,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,2.4857669695719196,148.83,60.491387114557995,0.957048721021078,71.60616085497664,50.49,1.2789829138969517,1.7254243786786465,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-12,503,LuxAudio,earbuds,top_peak,Top peak above trend,1.6548822643624348,137.17,62.64759700122474,0.8899788466289245,78.36689800511678,49.13,0.9011384208424996,1.553779531576875,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-04-14,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0.0867315422390007,138.67,62.48113912386969,0.7974516999690067,81.12675321238453,52.5,0.8526460804822004,1.0654062384841003,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-16,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,-0.6577234737456479,145.84,27.652764858753198,0.8183509905835464,0.0,35.85,1.5091328758001334,1.9917342030655178,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-28,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0.58972233908964,152.9941645146735,56.850671373877795,0.8185760912817528,69.01294287043287,34.45,0.7362530736746418,0.7362530736746418,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-30,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,1.0698475831801915,156.0039543090938,28.83528741532163,0.803768724143066,0.035001527323511,43.59,1.3846407488167296,2.212296772161586,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-14,503,LuxAudio,earbuds,top_peak,Top peak above trend,-1.4583610332735617,141.07,62.265346658002066,0.865743098148803,82.35342910220008,46.37,0.6830502872478176,1.7954095944845363,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-05-21,503,LuxAudio,earbuds,bottom_peak,Bottom dip below trend,0.06891237639716508,143.52,52.55523828324327,0.8112383327727735,59.72760940471907,39.88,0.30760968312974124,1.5729624389189785,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-05-23,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0.31239966058099355,137.2,29.35831381920962,0.8682542546139747,0.0,42.23,1.2693745572569397,2.201058168468814,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-31,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0.8424624123219928,0.0,31.758034328053512,0.8572610528772746,2.356052956841134,53.83,2.9036256331206474,2.9036256331206474,ad surge,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-01,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0.7247462241642992,144.39,30.10075621039897,0.8719774528374753,1.858841193819555,42.47,1.3008165270803724,1.4756668768275707,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-08,503,LuxAudio,earbuds,bottom_peak,Bottom dip below trend,-0.621654762906644,140.45,49.680315638820716,0.840166788402913,56.68089660793435,39.93,0.36501642658339595,1.5134755179930321,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-10,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,-1.0930223041611526,143.45,39.54778855067826,0.9003402184611234,27.78481506788976,27.12,1.5743716913486696,1.9662170886290717,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-14,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,-0.8429016137950143,140.18,28.047847380666123,0.7971898253777416,0.0,40.6,1.3368589790265124,1.8465494086434082,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-18,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0.4814358967726662,145.13,28.788149767925873,0.7123907944715423,3.9708224310078273,44.75,1.6768744405946805,1.6768744405946805,sentiment dip,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
