date,entity_id,brand,category,marker_type,marker_label,change_point,stat_event_flag,top_peak_flag,bottom_peak_flag,event_severity_score,combined_marker_severity,shift_strength,price_index,demand_index,sentiment_index,search_index,ad_index,trend_residual,trend_residual_z,event_explanation,narrative,alert_title
2025-01-31,304,ActiveTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,0.9524728731830154,0.9524728731830154,-0.24874285714285094,95.14,29.034999999999997,0.576,22.7,24.2,-2.031428571428574,-0.7635512092888048,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ActiveTech: anomaly detected
2025-02-01,304,ActiveTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,0.8937836590179801,0.8937836590179801,-0.19392857142856457,95.56,28.87,0.565,23.4,23.1,-0.5228571428571414,-0.6582121696594754,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ActiveTech: anomaly detected
2025-01-03,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.8502532839133368,1.8502532839133368,0.0,113.65,21.665,0.5,14.8,11.1,-5.510000000000002,-1.5848201595557656,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-01-04,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.8677946619647738,1.8677946619647738,0.0,114.67,20.415,0.483,11.5,12.7,-3.6142857142857174,-0.9235207969559842,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-01-05,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,2.3321259132991385,2.3321259132991385,0.0,114.51,23.994999999999997,0.475,18.9,18.7,0.8471428571428525,0.29700524274499995,ad surge + demand jump + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-01-07,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.4031804410293143,1.4031804410293143,0.0,105.58,20.45,0.485,12.0,10.5,-0.9928571428571438,-0.5694645915214969,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-01-08,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.0681762304344977,1.6569422523505675,-0.10053571428570507,105.78,16.865,0.484,4.8,2.5,-4.075714285714284,-1.6569422523505675,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-01-10,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.2966863959191277,1.5509437265061545,-0.12014285714285222,105.01,15.094999999999999,0.463,2.0,1.0,-3.120000000000001,-1.5509437265061545,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-02-28,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.3689169160037735,1.3689169160037735,0.40862857142857223,109.31,25.43,0.359,26.8,19.9,5.8514285714285705,1.2876776650507145,ad surge + demand jump,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-03-01,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.5726356603640994,1.5726356603640994,0.28517142857143085,109.42,26.66,0.376,28.4,24.6,3.4928571428571438,1.2916635494462247,ad surge + demand jump,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-03-02,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.0595466173040542,1.0595466173040542,0.24908571428570525,109.22,24.294999999999998,0.385,25.4,15.6,-0.4357142857142904,-0.2372594088361785,demand jump,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-03-03,305,RetroGear,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.3868990503974379,1.3868990503974379,0.27202857142857084,109.18,25.185000000000002,0.389,25.4,23.6,-0.23714285714285666,-0.24412191465411248,ad surge + demand jump,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",RetroGear: anomaly detected
2025-01-15,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.1001948753946809,1.1001948753946809,0.9279142857142872,84.28,65.885,0.736,100.0,70.1,-0.028571428571424917,-0.026202056306481005,ad surge + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-02-17,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.3601703112313064,1.6359767509492769,-0.05492857142856877,84.17,71.43,0.929,100.0,71.9,11.008571428571436,1.6359767509492769,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-02-19,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.459434356720953,1.459434356720953,0.04051428571428062,84.35,72.345,0.95,100.0,70.5,3.0528571428571354,1.029384156170668,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-03-25,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.3747248581370914,1.3747248581370914,0.5280000000000058,76.86,52.849999999999994,0.815,63.8,45.9,-2.2528571428571524,-1.139574050285283,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-03-26,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.3045973194636498,1.6142192711248033,0.435842857142859,77.55,51.83,0.825,57.4,45.1,-1.6957142857142813,-1.6142192711248033,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-03-27,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.58679193429761,1.9979891017681353,0.28891428571429856,77.1,48.644999999999996,0.802,56.9,44.8,-3.6214285714285666,-1.9979891017681353,high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-03-28,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.5978352307606893,1.5978352307606893,0.172071428571428,76.91,50.074999999999996,0.791,55.7,43.5,-0.8857142857142861,-0.4832006946145042,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-03-29,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.493122614563302,1.493122614563302,0.0810857142857131,77.14,50.525,0.798,58.0,45.3,0.2928571428571445,0.2237410138462102,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-03-30,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.4296050534060227,1.7384820060907158,-0.010457142857141832,77.13,52.28,0.788,62.5,45.7,2.1700000000000017,1.7384820060907158,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-03-31,401,BoomAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.3159723925690883,1.7468047309550438,-0.08305714285714316,77.15,53.99999999999999,0.793,66.6,46.7,2.605714285714278,1.7468047309550438,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BoomAudio: anomaly detected
2025-03-22,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.0974515331345045,1.4387708741317111,0.24245714285714115,30.99,29.315,0.519,28.3,21.1,4.4614285714285735,1.4387708741317111,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-03-23,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.8110238344710816,1.8110238344710816,0.3350714285714318,31.08,33.870000000000005,0.534,38.6,28.4,6.062857142857148,1.7510737694730885,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-03-24,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.482280714313771,1.482280714313771,0.455457142857135,30.94,30.91,0.526,29.7,30.1,0.6928571428571431,0.24501535798117197,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-03-25,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.7001887323561675,1.7001887323561675,0.5280000000000058,30.9,32.86,0.542,35.0,26.2,1.2814285714285703,0.6504792377828444,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-03-26,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,2.123327321627254,2.123327321627254,0.435842857142859,30.96,35.105,0.557,40.5,28.9,2.192857142857143,1.4025787966416463,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-03-27,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.762790180370312,1.762790180370312,0.28891428571429856,30.68,33.32,0.55,35.3,27.5,0.3100000000000023,0.1802896999672868,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-03-28,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.514908800439073,1.6695144129324717,0.172071428571428,30.76,30.975,0.545,31.3,25.3,-2.3885714285714315,-1.6695144129324717,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-03-29,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.1260414599674702,1.8320565910696618,0.0810857142857131,30.91,27.0,0.542,22.8,20.0,-5.25714285714286,-1.8320565910696618,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-03-30,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.4919678137277252,1.4919678137277252,-0.010457142857141832,31.15,25.47,0.56,17.8,17.6,-4.252857142857145,-1.323757273260307,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-03-31,402,TinyTech,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.6104867851100058,1.6104867851100058,-0.08305714285714316,31.07,27.53,0.569,20.9,23.2,-0.24428571428571644,-0.1051768876568278,sentiment spike + price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TinyTech: anomaly detected
2025-01-01,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,2.264301051097074,2.264301051097074,0.0,165.49,42.06999999999999,0.783,46.2,35.9,0.0,0.0,price spike + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-01-02,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.9618486706044533,1.9618486706044533,0.0,164.92,40.045,0.791,40.6,31.2,-1.0124999999999957,-0.8660254037844386,price spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-01-03,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,2.2084421739715556,2.2084421739715556,0.0,164.36,42.22,0.786,45.1,35.3,0.9299999999999997,0.8170990699684435,price spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-01-04,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.7278218786153865,1.7278218786153865,0.0,164.94,38.44,0.764,41.9,24.9,-2.057142857142864,-1.2120815999853647,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-01-05,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.911891004313159,1.911891004313159,0.0,164.23,39.745,0.772,39.8,34.1,-0.4200000000000017,-0.2692224723149682,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-01-06,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.5651022311502174,1.5651022311502174,0.0,157.5,40.25,0.762,41.9,34.7,0.0985714285714252,0.06285528892975953,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-01-18,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.5266284209079086,2.213800444569079,0.553528571428572,143.25,27.035,0.735,14.7,9.1,-1.542857142857141,-2.213800444569079,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-01-21,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.3306857293971324,1.3306857293971324,-0.5173857142857159,142.32,28.409999999999997,0.738,15.8,14.6,-0.21285714285714263,-0.17419928884993202,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-01-22,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.23706476624063,1.23706476624063,-0.8577857142857113,142.97,28.78,0.738,16.8,15.6,-0.2885714285714265,-0.4387694348498649,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-01-23,403,StudioAudio,bluetooth_speakers,stat_event,Statistical anomaly detected,0,1,0,0,1.3102349411166494,1.3102349411166494,-0.9442428571428607,143.81,27.985,0.72,14.5,11.4,-0.9157142857142873,-1.1763116485269227,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",StudioAudio: anomaly detected
2025-05-08,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.8321795845534283,1.8321795845534283,0.5973525344555952,74.25,74.38465634132706,0.9076426665077756,99.61421022031834,67.7002851106601,5.389323514962797,0.9618754660751136,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ProAudio: anomaly detected
2025-05-09,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.4738698353819748,2.209686035936172,0.028719281167305155,74.28,30.794043796753737,0.8188791764348389,0.0,55.07237433487436,-34.167177548790235,-2.209686035936172,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ProAudio: anomaly detected
2025-05-12,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,2.0764498698724903,2.0764498698724903,-0.6614340059424819,0.0,29.96041966001735,0.8178946440011569,0.0,51.28,-30.962683591954097,-1.481093503092913,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ProAudio: anomaly detected
2025-05-28,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.4322947038161238,2.191809631131994,1.0584007072530923,76.27,28.679099350906377,0.7632732900604252,0.0,48.2,-31.996860017201442,-2.191809631131994,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ProAudio: anomaly detected
2025-06-05,501,ProAudio,earbuds,top_peak,Top peak above trend,0,0,1,0,1.4580719681507106,1.6815698094870486,0.2151432176205006,76.45,70.82022787813361,0.840256967157384,98.31218190989524,57.12,4.536537511933787,1.6815698094870486,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,ProAudio: upward spike
2025-06-10,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.552219727724582,1.552219727724582,-1.0930223041611526,74.39,71.5694188313398,0.7580041109098602,100.0,72.99571445127934,4.285626757551597,1.3733730697890947,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ProAudio: anomaly detected
2025-06-13,501,ProAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,1.3611740516543542,2.2179494853899797,-0.8617536613873042,72.83,31.436177591721584,0.7807004587311411,3.988625083381321,55.53101287714004,-32.499291921434576,-2.2179494853899797,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,ProAudio: downward dip
2025-06-17,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.341371143787891,1.4991072503236451,0.10229669648336426,72.0,29.9525847289176,0.7768996570688056,1.3062750605953497,52.91,-30.009214604557393,-1.4991072503236451,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ProAudio: anomaly detected
2025-06-27,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.5027447251679846,2.2276129350103124,0.5559911302580147,74.02,31.143638593967296,0.7166759062644864,0.0,69.29,-31.76888394493865,-2.2276129350103124,ad surge,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ProAudio: anomaly detected
2025-06-28,501,ProAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.309409246334927,1.309409246334927,-0.048525755112066804,75.77,66.51535414178147,0.8937120168756444,87.66478253899089,51.18,4.155926543480568,0.29694073198688137,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",ProAudio: anomaly detected
2025-05-06,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.9995854694602926,1.9995854694602926,0.9824356753338108,23.90479902047253,46.76534211723989,0.6822422779041176,51.67265972013435,38.1,5.753700081708651,1.1388881391060122,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",DealTech: anomaly detected
2025-05-07,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.5171840556165679,1.5171840556165679,0.8007993886486773,22.41416474241141,46.44187549477326,0.5888886885715383,58.51841793918932,35.94,3.832857897671609,0.8181422525247701,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",DealTech: anomaly detected
2025-05-09,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.7210293481097867,1.7210293481097867,0.028719281167305155,22.019292250201843,49.49737918696398,0.6284707487107725,65.05899986569935,42.96,5.677107635061098,1.0496398579802284,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",DealTech: anomaly detected
2025-05-10,502,DealTech,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.5203578550494135,1.7301292076141706,-0.25561825998428134,19.91906324189957,32.04143939187175,0.6707858819880904,22.9177804003176,29.41,-11.205304347230843,-1.7301292076141706,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,DealTech: downward dip
2025-05-18,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0,1,1,0,1.446338716246237,1.75187146547912,-0.7345015178637908,20.26,48.86087743528297,0.6295706303535331,67.36079954398406,45.25,6.137269340020801,1.75187146547912,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",DealTech: anomaly detected
2025-05-31,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0,1,1,0,1.3085622529800212,1.8175714827461498,0.8424624123219928,18.9,51.52185876919823,0.586684043418704,69.18284573796156,42.95,10.42023063585571,1.8175714827461498,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",DealTech: anomaly detected
2025-06-11,502,DealTech,earbuds,bottom_peak,Bottom dip below trend,1,0,0,1,0.652437053593515,1.5134965234394215,-1.296212926832922,19.98,28.841979294199582,0.5416324753712599,23.2557388101034,23.72,-9.977978265483202,-1.5134965234394215,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,DealTech: downward dip
2025-06-14,502,DealTech,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.257500850264451,1.2751416550283692,-0.8429016137950143,19.51,47.458403682306496,0.5744156901149202,63.76261936094807,43.04,8.45166681122955,1.2751416550283692,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",DealTech: anomaly detected
2025-06-20,502,DealTech,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.7881012279144625,2.065226362097626,1.0416228749334877,19.0,25.766283190535738,0.5154801156242784,17.704735746357894,19.93,-14.179920772915807,-2.065226362097626,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,DealTech: downward dip
2025-06-22,502,DealTech,earbuds,stat_event,Statistical anomaly detected,1,1,0,1,2.2259747779245584,2.2259747779245584,1.3385032036506601,0.0,23.269398232863978,0.5753419995949937,0.7431959580864272,36.82,-12.569129929000908,-1.5929862992846335,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",DealTech: anomaly detected
2025-05-21,503,LuxAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.30760968312974124,1.5729624389189785,0.06891237639716508,143.52,52.55523828324327,0.8112383327727735,59.72760940471907,39.88,-4.490114972338667,-1.5729624389189785,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,LuxAudio: downward dip
2025-05-23,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.2693745572569397,2.201058168468814,0.31239966058099355,137.2,29.35831381920962,0.8682542546139747,0.0,42.23,-23.906696518480985,-2.201058168468814,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",LuxAudio: anomaly detected
2025-05-31,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,2.9036256331206474,2.9036256331206474,0.8424624123219928,0.0,31.758034328053512,0.8572610528772746,2.356052956841134,53.83,-22.657454501031253,-2.1023317954024483,ad surge,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",LuxAudio: anomaly detected
2025-06-01,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.3008165270803724,1.4756668768275707,0.7247462241642992,144.39,30.10075621039897,0.8719774528374753,1.858841193819555,42.47,-20.936615385254264,-1.4756668768275707,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",LuxAudio: anomaly detected
2025-06-08,503,LuxAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.36501642658339595,1.5134755179930321,-0.621654762906644,140.45,49.680315638820716,0.840166788402913,56.68089660793435,39.93,-4.55899551505243,-1.5134755179930321,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,LuxAudio: downward dip
2025-06-10,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.5743716913486696,1.9662170886290717,-1.0930223041611526,143.45,39.54778855067826,0.9003402184611234,27.78481506788976,27.12,-11.944016080674615,-1.9662170886290717,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",LuxAudio: anomaly detected
2025-06-14,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.3368589790265124,1.8465494086434082,-0.8429016137950143,140.18,28.047847380666123,0.7971898253777416,0.0,40.6,-20.303044004508077,-1.8465494086434082,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",LuxAudio: anomaly detected
2025-06-18,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.6768744405946805,1.6768744405946805,0.4814358967726662,145.13,28.788149767925873,0.7123907944715423,3.9708224310078273,44.75,-19.15706380234012,-1.4178716788277261,sentiment dip,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",LuxAudio: anomaly detected
2025-06-27,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,0.7906782282758034,0.7906782282758034,0.5559911302580147,141.4,57.76186753911868,0.7167476010756798,77.03615292280995,45.32,0.7966441596173368,0.5259442962638636,sentiment dip + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",LuxAudio: anomaly detected
2025-06-29,503,LuxAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,3.1047773702553227,3.1047773702553227,-0.2963471442506247,0.0,33.199970377410395,0.9154099164740472,3.996633229427685,53.8,-21.080948190521866,-2.2653474857016653,ad surge,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",LuxAudio: anomaly detected
2025-04-28,504,FlashGear,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.8823680774713687,1.8975636524955144,0.58972233908964,56.65,36.557359445267,0.7351048534804626,30.695384762123435,25.61,-10.751954563481782,-1.8975636524955144,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,FlashGear: downward dip
2025-05-01,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.0388185089237332,1.0504679788094207,1.0749604845542393,57.62,38.793565471626046,0.6596870185899868,46.921967747809816,0.0,-6.794600917921102,-1.0504679788094207,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",FlashGear: anomaly detected
2025-05-08,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.0720566414360844,1.2353915269445,0.5973525344555952,55.99,38.00208766638478,0.6647192775102623,46.51745656686894,0.0,-6.719622658334302,-1.2353915269445,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",FlashGear: anomaly detected
2025-05-27,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,1.1256089908072142,2.114923965741005,1.158926412051585,56.05,24.28543726669262,0.6686959505109374,0.0,33.32,-22.0086887240104,-2.114923965741005,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",FlashGear: anomaly detected
2025-06-01,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.883795602531796,1.883795602531796,0.7247462241642992,69.99,27.203895095369923,0.7747794873439255,0.0,42.28,-16.18990805992,-1.310001409783888,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",FlashGear: anomaly detected
2025-06-02,504,FlashGear,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.2121293314039199,1.2121293314039199,0.5781757280246822,57.05,26.619338134938264,0.7456648847205508,0.239734390491013,39.87,-13.16545546019871,-1.002606159952712,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",FlashGear: anomaly detected
